spot_1,spot_2,spot_3,spot_4,spot_5,vol_1,vol_2,vol_3,vol_4,vol_5,strike,maturity,rate,correlation
110.95824194223853,97.5551375900821,114.34391679645529,107.89472116237455,83.76709391550598,0.3882913546668514,0.38449510458986813,0.1810780124333297,0.11466215806729485,0.22151980872282773,109.63091018516755,1.1010702914250436,0.040915182309091705,0.19358679879731025
119.02489406547024,110.44558807961411,111.44257221107816,85.12454530702183,98.01543751582268,0.16285452194358033,0.2583153916862776,0.4917384476610417,0.17242854836208837,0.22754957736918757,119.83225862688337,0.8445343263112509,0.0315427941114853,0.7838521599106579
94.83192096930325,117.07059955394408,105.75460480322658,112.9104645308332,97.73656795309324,0.390045726527829,0.30367311314476864,0.11757125742935398,0.1646760072645287,0.47409982190927835,81.63909235031035,0.8135129862660064,0.017504703448234373,0.09078345036428273
89.08954887139107,102.18339148063339,82.55269024416701,113.10524687970329,105.26657596488259,0.14126599709561138,0.35403711488388234,0.41693025953636464,0.20617562508996956,0.3900312012554761,89.79677738645735,0.29780171395170685,0.01699354135829241,0.6061657638623572
110.32350960341495,94.18103872519474,118.82792097579613,115.72484485288791,111.13533988295048,0.1679580716120721,0.21390010993351616,0.224728812353683,0.49857399622568943,0.18582891808718294,103.90962993534258,1.4256509346348334,0.022049291752622005,0.5099561015219578
87.78554831407871,98.66884014908138,81.75215063148914,86.17157968270192,107.32195812969819,0.151682985853434,0.47027657499256414,0.1647722775281411,0.45171196785176215,0.360182651058676,96.60777813301056,1.3302259642391663,0.022120502823176576,0.15603415862554482
109.79048623631269,118.7003892973684,93.03301432552608,94.81838824139476,98.78223245103231,0.33074459922820754,0.40053548461863075,0.39039958285922005,0.14421047576732549,0.4997864441626757,105.50224826186572,1.420435660401352,0.015466981843245364,0.748270345812597
87.57885436337143,85.19686021341886,99.02819704903735,89.07637396203536,106.7925597873004,0.4767558905794914,0.45863678514476647,0.34891565357696275,0.3091165325329257,0.3145114335526673,103.45617332555143,1.8968463446137012,0.04338642648845952,0.16113316092608176
97.48607675489323,113.30712784231349,108.01060408008996,92.49466565528164,113.29039205580804,0.10597477769129299,0.2997878007781772,0.349507827063968,0.36348248350997936,0.2328557860205252,111.51957871598037,1.0778982944204025,0.021305065114722008,0.41246776123138224
112.19057429987208,95.49913516120698,91.53312415720977,107.29982015899901,85.59009934437239,0.2885129401174198,0.3545242426650298,0.2713222041100727,0.4848540795934101,0.3821768439408001,82.83611680562984,1.7930982600289231,0.04208986010376235,0.6324175521549379
87.99632809900433,80.29449079004021,111.47697510008554,106.5940342636813,108.2066151450534,0.1005094985003562,0.1093117925929012,0.37612008138734976,0.26505803901820113,0.4357883796849066,97.62464279713794,1.0269006820012345,0.048938007283978055,0.6108569211644461
111.22916124087871,98.3566310215336,102.74964783811575,85.5918799251063,84.58120294143893,0.16920616379450482,0.10553076562091675,0.2552329400454849,0.39442564172297956,0.48869109335102745,114.40215158759202,1.0858245480577329,0.023278456248225048,0.2557664041768941
106.73611847161887,98.8438482457253,102.60944425924755,110.59995429664102,105.38873280002363,0.45346155174042224,0.29362984477485554,0.4251269132785467,0.12813218314704564,0.32890893903395335,94.51047621387846,1.3576669060010569,0.048809239751943935,0.6714178931216626
102.14317602631984,102.36828642981655,92.15800392250449,81.23271338271758,97.4686955692945,0.46971936520578805,0.258554058996296,0.48404025186524624,0.18827403869164214,0.14225352381335743,100.15155221080981,0.6278274489248328,0.01764803196138823,0.769677296011497
88.58338691278117,96.34114574898544,114.13612293072664,89.35757943461363,82.33210966756263,0.3099049344326804,0.4628987487924897,0.22451168749789768,0.420064127759581,0.16767890635211238,80.86314505174533,0.6303732144749309,0.035898132307627416,0.37921585956235027
91.25535568087986,91.74375031066734,106.4766605890758,102.28128609365113,111.35592836425654,0.39822815840037584,0.3228107765549724,0.1700067901577489,0.38723489977504344,0.38550244538257095,88.96695580337195,1.1422057273843245,0.04964720596611452,0.5218522397143323
106.5725416130955,96.25547445760282,112.5608153866414,86.67891679630816,80.90848292535442,0.30617409165737614,0.19018705505706987,0.15291755689799863,0.48290201938391575,0.3623250153036621,98.54620486329387,0.3700671810105142,0.04233487658148094,0.2916112620349073
83.60191443102568,108.894374023858,98.4750892100555,86.45087116134407,100.04179100413454,0.4236965934293536,0.3787882116200967,0.4317894660769156,0.16499632789956936,0.29878008981881776,95.95872505057375,0.6641515864919894,0.019188031470106583,0.2832662648298335
86.09248410852673,107.85281500310944,97.84625102296123,95.2408490438593,92.06048356591506,0.36684990820091734,0.1413559599580872,0.15998277973136332,0.35359303770037864,0.447482321701528,108.58619507640572,1.6384712687666476,0.020293306083244006,0.3757726926557509
105.21130372475554,94.47250442213561,83.50599677264404,84.72023608482061,118.47590658198058,0.36416647157663906,0.11448192538243025,0.4881731668361292,0.15580276036249804,0.1930248934209959,104.47519926366178,1.0615334978209192,0.020497224266838247,0.15770647664467613
116.34322762830428,107.98828535242998,90.63479845838079,118.76705509390897,111.15003615863179,0.48998691276188977,0.40841319866134995,0.47463067215140264,0.42264787712321195,0.36069379000128,115.21130088657995,0.29658838371095364,0.047719705503198956,0.5515212174160763
108.67560756635982,97.97446008575155,90.88966247380637,83.85563848613997,116.10409586175366,0.2138211995452024,0.23075257667981017,0.4789084292177479,0.44425024646225786,0.2437961793769306,114.19082806789604,0.35629748213400625,0.019816462785116735,0.1324600358012181
98.23105159334445,88.09453459180921,92.2382649660261,103.16878275767584,87.07091131756927,0.24930696704828154,0.2190777561103539,0.2304520570500016,0.44426698651551433,0.10420274263593875,89.64879363065238,1.859151912502106,0.030384612564005507,0.004144801687086197
114.26457136369501,110.3407811934084,108.77851823803746,97.28372159100415,105.09235362809773,0.2744210484438099,0.4771358714111632,0.31705454207312356,0.2801783160575614,0.22494792187983526,80.70554916135484,1.9242572845955124,0.023995571802537367,0.35158088303190715
103.36391875650942,105.9938640621928,83.37777284559556,96.63229608682438,81.6645669544757,0.12956505194476153,0.18979459121100517,0.1361833639747485,0.15067977188617132,0.16540661765050793,114.17883078815049,1.371931716187771,0.02445077601018067,0.061136225050426776
99.75963276978075,93.19444849331141,85.78096755464188,84.13611870890206,103.50578288710848,0.2208117728337114,0.10440667199821418,0.4800575542372991,0.14952763707078984,0.25325954894383484,93.16483456420131,0.5736539399480566,0.026328714991830107,0.44995101066840554
86.82371874147545,117.00480473507189,103.2424455880158,93.87479218139349,103.63661965925667,0.4518110238859122,0.14262718807630492,0.2934417007016483,0.4379134390165583,0.32278504961365606,93.884388369624,0.8941508630419152,0.023801797768294244,0.4162952429152723
80.9121548411879,118.34236852965782,99.29213747771601,111.30940909001146,83.30919999689755,0.18413743816910402,0.39420381256503256,0.37253642514700314,0.24487436261876971,0.11851806463255006,86.33579192793897,0.7845673489122826,0.03399710235615251,0.1098115182731677
99.46633323352641,99.62827977418084,117.51305819899932,102.86912209504301,98.93957604227815,0.10314587595843756,0.4301571532508687,0.22862294462362742,0.15510795944236186,0.3074204904651928,107.7202906458893,1.6240235614375158,0.027018863723069664,0.19679751041423055
